job_id,lineage_id,name_stem,size_class,arrangement,crossover_a,crossover_b,n_pair_combinations,duration_ps,n_frames,structural_gates_applied,valid_frames,pct_frames_structurally_valid,raw_mean_best_periodic_propensity,raw_pct_any_reactive_corner,mean_best_periodic_propensity,median_best_periodic_propensity,p95_best_periodic_propensity,pct_any_reactive_corner
992ab65c0d1a,992ab65c0d1a,6hbx100_1xT,larger_origami,1-1,77cf36c0-ab23-4b9c-926d-1638a36bc0cd,9d6b4c05-29a1-4fec-902a-233ff5ba603b,1,489.6000014596962,52,False,52,100.0,0.003384387147539942,0.0,0.003384387147539942,0.0024074681651022676,0.008404322851571356,0.0
992ab65c0d1a,992ab65c0d1a,6hbx100_1xT,larger_origami,1-1,19f0417b-5101-4ec1-ab1f-ac059064b9ca,72685c47-4c25-4cd3-80c3-3ede26746613,1,489.6000014596962,52,False,52,100.0,0.0030606051110670385,0.0,0.0030606051110670385,0.002802282890285465,0.005060693963575875,0.0
992ab65c0d1a,992ab65c0d1a,6hbx100_1xT,larger_origami,1-1,6669d584-a8df-443c-ad62-350b5fc6594d,948b3b73-788e-44ec-a535-890c35e73cb4,1,489.6000014596962,52,False,52,100.0,0.002909457781624085,0.0,0.002909457781624085,0.0015389584094728367,0.0077213208568452825,0.0
992ab65c0d1a,992ab65c0d1a,6hbx100_1xT,larger_origami,1-1,68d566ac-1d78-4472-9710-95f69a5ef074,b6770a6e-beda-4016-8584-18d099760127,1,489.6000014596962,52,False,52,100.0,0.0011378712192529226,0.0,0.0011378712192529226,0.0007541052964632085,0.003762321359001253,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,715d50c3-2031-424f-b6e6-deb5f514f22a,b46be18d-8a7e-4772-8a53-5c9083a70234,1,489.6000014596962,52,False,52,100.0,0.09702501266677202,0.0,0.09702501266677202,0.08532542972993568,0.1983034319675643,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,335ea4ca-5c23-4e29-b04f-16571cad16a8,7da22aa0-ddb1-44c6-9b75-438532d1fd19,1,489.6000014596962,52,False,52,100.0,0.07002656803479856,0.0,0.07002656803479856,0.06418554940305465,0.13246284231580155,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,9b0bf67e-31e6-4353-9962-8b241e4830fd,b5af488f-e065-4b7c-96b5-c1dcaa9e5716,1,489.6000014596962,52,False,52,100.0,0.03514759008278609,0.0,0.03514759008278609,0.03741156885723077,0.058409026643019724,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,723282f2-a744-4512-9242-9397c4ee5c5e,f90a3afc-b4f4-484e-a0fc-fbe29333b968,1,489.6000014596962,52,False,52,100.0,0.035090669990361006,0.0,0.035090669990361006,0.02873906879549477,0.06934227129926028,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,433a5065-e3c3-4b84-bcf3-915ab6c65955,d839bd27-10bf-4741-bd99-d08fe6a959c2,1,489.6000014596962,52,False,52,100.0,0.029203815798351646,0.0,0.029203815798351646,0.027399669021219417,0.04902158161837416,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,932e1ba5-5123-404e-a557-eb331bb79266,c86da97a-de95-4764-ba15-e2506bc8a0f2,1,489.6000014596962,52,False,52,100.0,0.028968542422400097,0.0,0.028968542422400097,0.02380001560443947,0.06531872910067434,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,10dcd943-bf54-430c-b9d9-33b67746c966,7dccd2d2-3834-4d0e-9c2d-4bb7268d8a87,1,489.6000014596962,52,False,52,100.0,0.025243605214017646,0.0,0.025243605214017646,0.016342213577192247,0.06363535582405833,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,4c3677c1-003e-4ac1-a8f1-e3b5fcbae050,5d276e32-c276-4422-a745-9da530d78da6,1,489.6000014596962,52,False,52,100.0,0.025213723683429404,0.0,0.025213723683429404,0.013571564174928118,0.08894888785964193,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,af6f6736-4b56-4ae9-a4e4-bb6ee5ccd31a,db4325ef-21b8-4631-9e34-fe60d5d6249b,1,489.6000014596962,52,False,52,100.0,0.017361892822386458,0.0,0.017361892822386458,0.012698886677441278,0.04640528705028975,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,180faa04-c63f-419c-8d1e-3f797176aced,efbdbaef-8b2e-4f4d-9f88-3f9014b0bba5,1,489.6000014596962,52,False,52,100.0,0.016270503199126117,0.0,0.016270503199126117,0.013693745006595762,0.031330322675825764,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,27f9c82f-3acc-4c54-8be7-3948148f7cd2,fc501a90-8295-486c-b7ec-51c8449764ce,1,489.6000014596962,52,False,52,100.0,0.015488997828990648,0.0,0.015488997828990648,0.014259365136564093,0.028208412807016234,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,cda11e43-1a30-4424-b5ab-f6487e66ef77,f7f0f244-3cf7-4261-a091-c32b830f55df,1,489.6000014596962,52,False,52,100.0,0.015337755765898985,0.0,0.015337755765898985,0.013082021880648033,0.03565476568289541,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,2a42f52a-d371-4584-9347-ce1fb9d45464,d8565ee9-9f77-48dc-bde6-a4e9fa24e02c,1,489.6000014596962,52,False,52,100.0,0.014579929850630724,0.0,0.014579929850630724,0.0132053920114841,0.025289383026029216,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,842fca27-ff32-4cfa-8ee2-88f6c130ff1a,ad51907a-66a3-4e20-9975-6db6ac6276ea,1,489.6000014596962,52,False,52,100.0,0.013874200309906947,0.0,0.013874200309906947,0.01278862334801422,0.025164519026395646,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,1a748e45-0335-4275-987b-c201e50369ae,f69c48d5-3da8-4851-b8fa-71e4e2271c53,1,489.6000014596962,52,False,52,100.0,0.013707062974214448,0.0,0.013707062974214448,0.01268819185204062,0.02516454575091304,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,98b44d64-bb57-4e5f-830b-9270cab9905d,dedc48d6-3547-4071-832e-783e76457f1c,1,489.6000014596962,52,False,52,100.0,0.012921019682582847,0.0,0.012921019682582847,0.01222126444671828,0.024314992508321653,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,8746148e-c11e-4dab-9472-382ae58be2d4,f7f1f11f-8f05-42b2-9b2c-849546253bc0,1,489.6000014596962,52,False,52,100.0,0.01132913326724514,0.0,0.01132913326724514,0.010337035410261493,0.025406536123149512,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,cc2cec17-f2e2-42e9-8251-2af732ffbb73,fdc3fab1-96e5-4dc1-8d42-aa2ba66b3415,1,489.6000014596962,52,False,52,100.0,0.010159046892559476,0.0,0.010159046892559476,0.0020740278759082513,0.04802638144954446,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,94bd1222-e92d-42e3-8137-9a2f1c2ed05e,ba230854-9246-4c35-b3d7-b8e7968fd382,1,489.6000014596962,52,False,52,100.0,0.008463520517327678,0.0,0.008463520517327678,0.007908766970677637,0.015815825234321394,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,2695d23f-eb39-47a5-92b2-6a2d6f6c915d,84ccacc8-cf82-4859-9ea0-8802e8cc32e4,1,489.6000014596962,52,False,52,100.0,0.007848590486277136,0.0,0.007848590486277136,0.00630636841057391,0.018270463997916764,0.0
eb4953783dd3,eb4953783dd3,6hbx100_1xT,larger_origami,1-1,64bba80c-bccb-4ed6-83a9-eeed4b83bbd2,f2d4d4c3-9564-4d7e-8dff-c4febde823b1,1,489.6000014596962,52,False,52,100.0,0.007306513058695553,0.0,0.007306513058695553,0.0016126693776440995,0.04191748356339865,0.0
