# TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTALAVG,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
2.850000000000000000e+03,1.782417889999999898e+04,4.174392549999999756e+04,5.595815370000000257e+04,9.050836000000000467e+02,-3.267183080300000031e+06,2.328428807000000088e+05,3.460749089999999705e+04,0.000000000000000000e+00,5.065190099000000046e+05,-2.376782357100000139e+06,2.978897000000000048e+02,-2.883301367000000086e+06,-2.376532374900000170e+06,2.978401000000000067e+02,-3.390839000000000283e+02,-2.838938999999999737e+02,8.033289250699999742e+06,-4.036950000000000216e+01,1.396209999999999951e+01
2.860000000000000000e+03,1.791457519999999931e+04,4.194762630000000354e+04,5.593867169999999896e+04,9.252066999999999553e+02,-3.266735101499999873e+06,2.326425879999999888e+05,3.469354220000000350e+04,0.000000000000000000e+00,5.057717969000000157e+05,-2.376901094500000123e+06,2.974501999999999953e+02,-2.882672891400000080e+06,-2.376571972500000149e+06,2.977923000000000116e+02,2.414474999999999909e+02,2.943845000000000027e+02,8.033308946600000374e+06,-6.398890000000000100e+01,-9.678699999999999193e+00
2.870000000000000000e+03,1.795177809999999954e+04,4.206305180000000109e+04,5.599808219999999710e+04,9.503610999999999649e+02,-3.268351472300000023e+06,2.331518730999999971e+05,3.484441950000000361e+04,0.000000000000000000e+00,5.068219839999999967e+05,-2.376569922400000039e+06,2.980677999999999770e+02,-2.883391906500000041e+06,-2.376590973499999847e+06,2.978104000000000156e+02,-5.453010000000000446e+02,-4.913249999999999886e+02,8.033365337700000033e+06,-6.946250000000000568e+01,-1.504379999999999917e+01
2.880000000000000000e+03,1.781398410000000149e+04,4.178747469999999885e+04,5.598393959999999788e+04,8.972953999999999724e+02,-3.267751868300000206e+06,2.326636392000000051e+05,3.485937359999999899e+04,0.000000000000000000e+00,5.067825219999999972e+05,-2.376963639700000174e+06,2.980446000000000026e+02,-2.883746161700000055e+06,-2.376647280999999959e+06,2.978133000000000266e+02,1.968462000000000103e+02,2.512668999999999926e+02,8.033346821200000122e+06,-6.522289999999999566e+01,-1.093699999999999939e+01
2.890000000000000000e+03,1.800753779999999824e+04,4.213380170000000362e+04,5.588977580000000307e+04,9.258454000000000406e+02,-3.265380261599999852e+06,2.309850221000000020e+05,3.472146970000000147e+04,0.000000000000000000e+00,5.059601353000000236e+05,-2.376756673899999820e+06,2.975609999999999786e+02,-2.882716809200000018e+06,-2.376666599700000137e+06,2.977871999999999844e+02,-2.085954999999999870e+02,-1.564086000000000070e+02,8.033333600899999961e+06,-5.942739999999999867e+01,-5.361100000000000421e+00
2.900000000000000000e+03,1.804511549999999988e+04,4.218649590000000171e+04,5.581598840000000200e+04,8.997863999999999578e+02,-3.266307263900000136e+06,2.316395561999999918e+05,3.463379929999999877e+04,0.000000000000000000e+00,5.062029722000000183e+05,-2.376883550100000110e+06,2.977038000000000011e+02,-2.883086522299999837e+06,-2.376692766700000037e+06,2.977803000000000111e+02,6.218169999999999931e+01,1.166471999999999980e+02,8.033299679899999872e+06,-2.334329999999999927e+01,3.067139999999999844e+01
2.910000000000000000e+03,1.808142569999999978e+04,4.197700220000000263e+04,5.588076909999999771e+04,9.248803000000000338e+02,-3.267552548599999864e+06,2.324031183000000019e+05,3.471372609999999986e+04,0.000000000000000000e+00,5.068926240000000107e+05,-2.376679002900000196e+06,2.981093999999999937e+02,-2.883571626900000032e+06,-2.376693875800000038e+06,2.978023999999999774e+02,-1.098760000000000048e+02,-5.427029999999999887e+01,8.033286334499999881e+06,-6.786759999999999593e+01,-1.372579999999999956e+01
2.920000000000000000e+03,1.792844060000000172e+04,4.179436980000000040e+04,5.604819219999999768e+04,9.185793999999999642e+02,-3.266864762699999847e+06,2.327944081000000006e+05,3.466097409999999945e+04,0.000000000000000000e+00,5.063334638000000268e+05,-2.376386334600000177e+06,2.977805000000000177e+02,-2.882719798400000203e+06,-2.376660767399999779e+06,2.978002999999999929e+02,3.188838999999999828e+02,3.757484999999999786e+02,8.033276158099999651e+06,-5.194200000000000372e+00,4.914770000000000039e+01
2.930000000000000000e+03,1.787289740000000165e+04,4.203575379999999859e+04,5.593545769999999902e+04,8.673120999999999867e+02,-3.266200716000000015e+06,2.318402336000000068e+05,3.460078469999999652e+04,0.000000000000000000e+00,5.064096930000000284e+05,-2.376638583600000013e+06,2.978254000000000019e+02,-2.883048276599999983e+06,-2.376651859600000083e+06,2.978068999999999846e+02,-2.582128999999999905e+02,-2.013957000000000050e+02,8.033326795300000347e+06,-6.387899999999999778e+01,-9.488300000000000622e+00
2.940000000000000000e+03,1.818198660000000018e+04,4.169818469999999797e+04,5.583951039999999921e+04,9.244767000000000507e+02,-3.266530609100000001e+06,2.327589704999999958e+05,3.469936200000000099e+04,0.000000000000000000e+00,5.055137370000000228e+05,-2.376914381399999838e+06,2.972984000000000151e+02,-2.882428118400000036e+06,-2.376648287099999841e+06,2.978002999999999929e+02,-2.417699999999999960e+00,5.385159999999999769e+01,8.033345536799999885e+06,-2.767689999999999984e+01,2.677209999999999823e+01
2.950000000000000000e+03,1.801715629999999874e+04,4.207808669999999984e+04,5.582820629999999801e+04,9.316001999999999725e+02,-3.265266363299999852e+06,2.315891918000000005e+05,3.482948230000000331e+04,0.000000000000000000e+00,5.053791634000000195e+05,-2.376613476300000213e+06,2.972192999999999756e+02,-2.881992639800000004e+06,-2.376635710500000045e+06,2.977656999999999812e+02,1.241060000000000052e+01,6.595220000000000482e+01,8.033375951700000092e+06,-4.140809999999999746e+01,1.292300000000000004e+01
2.960000000000000000e+03,1.788501659999999902e+04,4.205726320000000123e+04,5.591915359999999782e+04,9.145824999999999818e+02,-3.266131500800000038e+06,2.320996627999999910e+05,3.465335480000000098e+04,0.000000000000000000e+00,5.055110986000000266e+05,-2.377091368699999992e+06,2.972968999999999937e+02,-2.882602467300000135e+06,-2.376635611399999820e+06,2.977622999999999820e+02,-1.383329999999999984e+02,-8.475839999999999463e+01,8.033409540300000459e+06,-4.338949999999999818e+01,1.089939999999999998e+01
2.970000000000000000e+03,1.771476120000000083e+04,4.192879239999999845e+04,5.582809419999999955e+04,9.450049999999999955e+02,-3.265460941199999768e+06,2.311458514000000141e+05,3.443231450000000041e+04,0.000000000000000000e+00,5.067946048999999766e+05,-2.376671517700000200e+06,2.980516999999999825e+02,-2.883466122599999886e+06,-2.376630173099999782e+06,2.977830000000000155e+02,-1.948237000000000023e+02,-1.376167000000000087e+02,8.033432216000000015e+06,-4.852940000000000254e+01,6.054199999999999804e+00
2.980000000000000000e+03,1.787225639999999839e+04,4.192376279999999679e+04,5.588627010000000155e+04,9.125236999999999625e+02,-3.265159751399999950e+06,2.311125897000000114e+05,3.458943690000000061e+04,0.000000000000000000e+00,5.060731875000000000e+05,-2.376789724100000225e+06,2.976274999999999977e+02,-2.882862911700000055e+06,-2.376643208200000226e+06,2.977719999999999914e+02,-1.746799999999999997e+01,3.702579999999999671e+01,8.033419289900000207e+06,-4.245069999999999766e+01,1.218549999999999933e+01
2.990000000000000000e+03,1.796100560000000041e+04,4.192541219999999885e+04,5.595323939999999857e+04,8.840723000000000411e+02,-3.265849390199999791e+06,2.312872369999999937e+05,3.477589579999999842e+04,0.000000000000000000e+00,5.064331881999999750e+05,-2.376629339600000065e+06,2.978392000000000053e+02,-2.883062527799999807e+06,-2.376648830200000200e+06,2.977939000000000078e+02,1.056445999999999970e+02,1.604964999999999975e+02,8.033420139000000432e+06,-1.956980000000000075e+01,3.498250000000000171e+01
3.000000000000000000e+03,1.775361920000000100e+04,4.227703149999999732e+04,5.587816459999999643e+04,9.226258000000000266e+02,-3.266149816000000108e+06,2.314248348000000115e+05,3.474140050000000338e+04,0.000000000000000000e+00,5.069297495999999810e+05,-2.376222390199999791e+06,2.981311999999999784e+02,-2.883152139800000004e+06,-2.376640241899999790e+06,2.977984999999999900e+02,-2.439047999999999945e+02,-1.921716000000000122e+02,8.033462398099999875e+06,-4.556389999999999674e+01,8.796799999999999287e+00
3.010000000000000000e+03,1.791757900000000154e+04,4.194847449999999662e+04,5.586803889999999956e+04,9.183432000000000244e+02,-3.266220201599999797e+06,2.322779023999999918e+05,3.449862049999999726e+04,0.000000000000000000e+00,5.074989696000000113e+05,-2.375292273500000127e+06,2.984660000000000082e+02,-2.882791243100000080e+06,-2.376583568400000222e+06,2.978288999999999760e+02,-2.669341999999999757e+02,-2.163332000000000050e+02,8.033469408499999903e+06,-5.812700000000000244e+01,-3.992799999999999905e+00
3.020000000000000000e+03,1.782402669999999853e+04,4.207082379999999830e+04,5.589537520000000222e+04,9.336046000000000049e+02,-3.266252435300000012e+06,2.324504548000000068e+05,3.468094989999999962e+04,0.000000000000000000e+00,5.075868890999999712e+05,-2.374810311300000176e+06,2.985176999999999907e+02,-2.882397200300000142e+06,-2.376532346200000029e+06,2.978396000000000186e+02,9.149630000000000507e+01,1.451785999999999888e+02,8.033452608799999580e+06,-6.586320000000000618e+01,-1.167060000000000031e+01
3.030000000000000000e+03,1.801392680000000109e+04,4.206543050000000221e+04,5.590512049999999726e+04,9.314853000000000520e+02,-3.265759122500000056e+06,2.317820811999999860e+05,3.497371770000000106e+04,0.000000000000000000e+00,5.067049713999999803e+05,-2.375382389099999797e+06,2.979990000000000236e+02,-2.882087360499999952e+06,-2.376481481600000057e+06,2.978451000000000022e+02,-6.717177000000000362e+02,-6.159126999999999725e+02,8.033419788099999540e+06,-8.087800000000000011e+01,-2.652220000000000155e+01
3.040000000000000000e+03,1.785794729999999981e+04,4.183400830000000133e+04,5.590074480000000040e+04,9.222661000000000513e+02,-3.265410308900000062e+06,2.324989679999999935e+05,3.485279060000000027e+04,0.000000000000000000e+00,5.064957016999999760e+05,-2.375047881899999920e+06,2.978759000000000015e+02,-2.881543583699999843e+06,-2.376401310599999968e+06,2.978378000000000156e+02,5.946656000000000404e+02,6.483850999999999658e+02,8.033321351599999703e+06,-6.865460000000000207e+01,-1.425750000000000028e+01
3.050000000000000000e+03,1.791252679999999964e+04,4.180740810000000056e+04,5.586311400000000140e+04,9.184382000000000517e+02,-3.265483547499999870e+06,2.320955178000000014e+05,3.491278029999999853e+04,0.000000000000000000e+00,5.068613587999999872e+05,-2.375112403400000185e+06,2.980910000000000082e+02,-2.881973762300000060e+06,-2.376317813000000082e+06,2.978478000000000065e+02,-4.824291000000000054e+02,-4.298738000000000170e+02,8.033295703800000250e+06,-7.582189999999999941e+01,-2.155640000000000001e+01
3.060000000000000000e+03,1.773076090000000113e+04,4.184878560000000289e+04,5.582680649999999878e+04,9.221711000000000240e+02,-3.265631943700000178e+06,2.313190467000000062e+05,3.475519539999999688e+04,0.000000000000000000e+00,5.075354396999999881e+05,-2.375693737799999770e+06,2.984873999999999796e+02,-2.883229177500000224e+06,-2.376257445100000128e+06,2.978996999999999957e+02,4.073901000000000181e+02,4.609818000000000211e+02,8.033215309999999590e+06,-6.752469999999999573e+01,-1.322659999999999947e+01
3.070000000000000000e+03,1.782070639999999912e+04,4.158884419999999955e+04,5.586059279999999853e+04,9.376892000000000280e+02,-3.265955732600000221e+06,2.325612693999999901e+05,3.493169260000000213e+04,0.000000000000000000e+00,5.070474875999999931e+05,-2.375207450499999803e+06,2.982004999999999768e+02,-2.882254938000000082e+06,-2.376189321500000078e+06,2.979062999999999874e+02,-4.137914000000000101e+02,-3.596279000000000110e+02,8.033185919700000435e+06,-6.094930000000000092e+01,-6.641700000000000159e+00
3.080000000000000000e+03,1.775632219999999870e+04,4.177255649999999878e+04,5.590633520000000135e+04,9.108587999999999738e+02,-3.266742091500000097e+06,2.330593067999999912e+05,3.492485650000000169e+04,0.000000000000000000e+00,5.072182305000000051e+05,-2.375193625099999830e+06,2.983009000000000128e+02,-2.882411855599999893e+06,-2.376100820799999870e+06,2.979191000000000145e+02,-6.296560000000000201e+01,-8.794399999999999551e+00,8.033113378899999894e+06,-7.393980000000000530e+01,-1.964480000000000004e+01
3.090000000000000000e+03,1.788380529999999999e+04,4.160459640000000218e+04,5.596559999999999854e+04,9.134574999999999818e+02,-3.266215085500000045e+06,2.329360162999999884e+05,3.487857439999999769e+04,0.000000000000000000e+00,5.070832204999999958e+05,-2.374949815099999774e+06,2.982214999999999918e+02,-2.882033035600000061e+06,-2.376010477899999823e+06,2.979522000000000048e+02,2.445423000000000116e+02,2.999434999999999718e+02,8.033047469600000419e+06,-5.128300000000000125e+01,3.172800000000000065e+00
3.100000000000000000e+03,1.759718370000000141e+04,4.186073849999999948e+04,5.590029890000000159e+04,9.214411000000000058e+02,-3.265516097099999897e+06,2.320163545999999915e+05,3.479641359999999986e+04,0.000000000000000000e+00,5.072274316000000108e+05,-2.375196235100000165e+06,2.983063000000000216e+02,-2.882423666699999943e+06,-2.375926112100000028e+06,2.979823000000000093e+02,9.235760000000000502e+01,1.480837999999999965e+02,8.033039399600000121e+06,-4.977420000000000044e+01,4.744600000000000151e+00
3.110000000000000000e+03,1.766734790000000066e+04,4.160075269999999728e+04,5.581434889999999723e+04,9.014352000000000089e+02,-3.264107356300000101e+06,2.309474775000000081e+05,3.489001529999999912e+04,0.000000000000000000e+00,5.069892204999999958e+05,-2.375296758100000210e+06,2.981662000000000035e+02,-2.882285978600000031e+06,-2.375856999900000170e+06,2.979850999999999885e+02,7.938599999999999568e+01,1.336774000000000058e+02,8.033062219200000167e+06,-4.031110000000000326e+01,1.414199999999999946e+01
3.120000000000000000e+03,1.778424390000000130e+04,4.159013479999999981e+04,5.590758630000000267e+04,8.948898000000000366e+02,-3.264650816999999806e+06,2.314903868000000075e+05,3.498875789999999688e+04,0.000000000000000000e+00,5.068450971000000136e+05,-2.375149720399999991e+06,2.980813999999999737e+02,-2.881994817400000058e+06,-2.375795169100000057e+06,2.980002000000000066e+02,-2.193086999999999875e+02,-1.632930000000000064e+02,8.033081967799999751e+06,-6.722069999999999368e+01,-1.281000000000000050e+01
3.130000000000000000e+03,1.781507270000000062e+04,4.184172669999999925e+04,5.589798879999999917e+04,9.400200999999999567e+02,-3.263959256500000134e+06,2.306453003000000026e+05,3.476773509999999806e+04,0.000000000000000000e+00,5.062908551999999909e+05,-2.375760557500000112e+06,2.977554999999999836e+02,-2.882051412800000049e+06,-2.375751267800000031e+06,2.979966999999999757e+02,2.473750000000000000e+02,3.025919000000000096e+02,8.033077408800000325e+06,-4.194129999999999825e+01,1.238930000000000042e+01
3.140000000000000000e+03,1.775527639999999883e+04,4.172091290000000299e+04,5.584693420000000333e+04,8.850647999999999911e+02,-3.264671598199999891e+06,2.308386040999999968e+05,3.470033340000000317e+04,0.000000000000000000e+00,5.066358350000000210e+05,-2.376288637399999890e+06,2.979583999999999833e+02,-2.882924472399999853e+06,-2.375719980599999893e+06,2.980296999999999912e+02,-6.864393000000000029e+02,-6.299550000000000409e+02,8.033117029799999669e+06,-7.614239999999999498e+01,-2.180099999999999838e+01
3.150000000000000000e+03,1.775982949999999983e+04,4.149543430000000080e+04,5.590514179999999760e+04,8.983685000000000400e+02,-3.264732480899999849e+06,2.309767142999999924e+05,3.491308150000000023e+04,0.000000000000000000e+00,5.064816856999999727e+05,-2.376302225200000219e+06,2.978677000000000135e+02,-2.882783910999999847e+06,-2.375704418099999893e+06,2.980620999999999867e+02,5.864955999999999676e+02,6.410963000000000420e+02,8.033107696899999864e+06,-4.743809999999999860e+01,6.956199999999999939e+00
3.160000000000000000e+03,1.778020349999999962e+04,4.207299259999999776e+04,5.582497039999999834e+04,9.019153000000000020e+02,-3.264514856099999975e+06,2.313602856000000029e+05,3.491485760000000300e+04,0.000000000000000000e+00,5.061153699999999953e+05,-2.375544261200000066e+06,2.976523000000000252e+02,-2.881659631099999882e+06,-2.375627062700000126e+06,2.980799000000000092e+02,-3.895246999999999957e+02,-3.365301000000000045e+02,8.033193572100000456e+06,-5.999770000000000181e+01,-5.632399999999999629e+00
3.170000000000000000e+03,1.796311309999999867e+04,4.170277810000000318e+04,5.588283239999999932e+04,9.262255999999999858e+02,-3.264894506000000052e+06,2.310094592999999877e+05,3.486147329999999783e+04,0.000000000000000000e+00,5.070395665000000154e+05,-2.375509057699999772e+06,2.981958000000000197e+02,-2.882548624199999962e+06,-2.375568939699999988e+06,2.980871000000000208e+02,-4.531827000000000112e+02,-3.965000000000000000e+02,8.033211193900000304e+06,-7.291570000000000107e+01,-1.857649999999999935e+01
3.180000000000000000e+03,1.772229910000000018e+04,4.172982059999999910e+04,5.590334640000000218e+04,8.767033999999999878e+02,-3.266108401899999939e+06,2.323233067999999912e+05,3.485341750000000320e+04,0.000000000000000000e+00,5.068804162999999826e+05,-2.375819091599999927e+06,2.981021999999999821e+02,-2.882699507999999914e+06,-2.375520408100000117e+06,2.981107999999999834e+02,3.139266999999999825e+02,3.676567999999999756e+02,8.033151895700000226e+06,-5.634590000000000032e+01,-2.044999999999999929e+00
3.190000000000000000e+03,1.781433020000000033e+04,4.195539609999999811e+04,5.589671850000000268e+04,8.752177000000000362e+02,-3.265606730099999812e+06,2.308126106000000145e+05,3.486630240000000049e+04,0.000000000000000000e+00,5.072928890000000247e+05,-2.376093265500000212e+06,2.983448000000000206e+02,-2.883386154500000179e+06,-2.375493604400000069e+06,2.981360999999999990e+02,-6.346291999999999689e+02,-5.798316999999999553e+02,8.033117870299999602e+06,-9.335960000000000036e+01,-3.906139999999999901e+01
3.200000000000000000e+03,1.766864380000000165e+04,4.202383739999999671e+04,5.588685289999999804e+04,9.184886999999999944e+02,-3.265040510600000154e+06,2.315530215000000026e+05,3.487374229999999807e+04,0.000000000000000000e+00,5.061124356999999727e+05,-2.376003488299999852e+06,2.976505000000000223e+02,-2.882115924000000115e+06,-2.375482659299999941e+06,2.981120000000000232e+02,3.098032000000000039e+02,3.644988999999999919e+02,8.033022566700000316e+06,-6.567419999999999902e+01,-1.122789999999999999e+01
3.210000000000000000e+03,1.779272320000000036e+04,4.188731240000000253e+04,5.585040989999999874e+04,8.851869000000000369e+02,-3.266508783600000199e+06,2.328802656999999890e+05,3.481360010000000329e+04,0.000000000000000000e+00,5.063138006000000169e+05,-2.376085484800000209e+06,2.977690000000000055e+02,-2.882399285500000231e+06,-2.375522319900000002e+06,2.980772000000000048e+02,-2.637416000000000054e+02,-2.082313000000000045e+02,8.032972513500000350e+06,-6.551460000000000150e+01,-1.082280000000000086e+01
3.220000000000000000e+03,1.773079009999999835e+04,4.180307439999999769e+04,5.589377810000000318e+04,9.166000999999999976e+02,-3.266252676200000104e+06,2.324989269999999960e+05,3.457456659999999829e+04,0.000000000000000000e+00,5.066215838000000222e+05,-2.376213356099999975e+06,2.979499999999999886e+02,-2.882834939900000114e+06,-2.375592472099999897e+06,2.980488000000000284e+02,5.810724999999999909e+02,6.329722000000000435e+02,8.032906769299999811e+06,-4.103580000000000183e+01,1.356690000000000040e+01
