crossover_id,site_class,source_helix,destination_helix,bp,n_samples,n_valid,n_stable,valid_fraction,mean_azimuth_deg,mean_polar_deg,resultant_length,mean_vector_ih_ax_perp,mean_direction_ih_ax_perp
690745d2-1971-4682-9248-57cc0caed4c3,reciprocal_upper,h_XY_2_4,h_XY_2_3,42,509,503,487,0.9882121807465619,26.345336658443955,101.51774748370677,0.9536676548315685,"[0.8374060218617387, -0.19042021157333666, 0.41469662820670056]","[0.8780899903852111, -0.19967145850927243, 0.4348439690763571]"
6cbd8fb2-95f2-4897-9899-e15e61ed372b,reciprocal_lower,h_XY_2_3,h_XY_2_2,48,509,509,509,1.0,-12.530849597673738,83.7359227165313,0.8207621013859803,"[0.7964274150826746, 0.08955426079463695, -0.17701365469868546]","[0.9703511087290545, 0.10911110618218252, -0.2156698687716834]"
7d5b07a8-ea9f-45dc-8955-1ec6aec1b553,reciprocal_upper,h_XY_2_2,h_XY_2_1,42,509,509,509,1.0,55.29496527968726,137.33217682358344,0.956382319476444,"[0.36904532845560456, -0.7032234512501739, 0.5328690872663117]","[0.38587636025897304, -0.7352953279553957, 0.5571716210291531]"
c1ddfeb1-cbcb-468e-bf2c-2dc1ce2fed2b,reciprocal_lower,h_XY_2_1,h_XY_2_0,48,509,507,498,0.9960707269155207,22.999774377070814,25.582416760014702,0.8620997346124271,"[0.3426699166615183, 0.7775838601991607, 0.14545315737988376]","[0.39748291630732485, 0.9019650847575518, 0.16871964059387506]"
614f0f4b-b9ed-4339-8368-3b0e4ec9f38c,reciprocal_upper,h_XY_2_6,h_XY_2_5,21,509,444,444,0.8722986247544204,45.19199792941574,82.57812304023288,0.7888800084524807,"[0.5512922166770976, 0.10190296923185109, 0.5549994093951547]","[0.6988289863734143, 0.1291742319998078, 0.703528297648052]"
0f4a3835-40fb-440a-8667-4765a1afd9c7,reciprocal_lower,h_XY_2_5,h_XY_2_4,27,509,509,509,1.0,-53.12929695580419,57.47495089262811,0.9162229421767337,"[0.4635202647433254, 0.49262401230400726, -0.6180089210074311]","[0.5059033597675567, 0.5376682787855613, -0.6745180594792627]"
82ec16a7-8ea0-4467-a61b-2d4db11c6f4a,reciprocal_upper,h_XY_2_4,h_XY_2_3,21,509,509,509,1.0,-2.9185859324661614,109.09950154068684,0.9059994268818137,"[0.8550152652422406, -0.29645178086643803, -0.04359127589361427]","[0.9437260553077327, -0.32720967814156215, -0.04811402148855961]"
3cfa1dda-b7c6-41ea-a602-211cc0de6149,reciprocal_lower,h_XY_2_3,h_XY_2_2,27,509,408,256,0.8015717092337917,-62.12936119825608,89.83860440883024,0.761855126209424,"[0.3561482349047656, 0.0021460550308232637, -0.6734813008195565]","[0.4674750128371062, 0.0028168807388628653, -0.8840017972582694]"
4e1deda7-a07a-4a7a-937b-ded155b6a206,reciprocal_upper,h_XY_2_2,h_XY_2_1,21,509,509,509,1.0,53.132817962998,95.45222223930058,0.8790393068146496,"[0.5250042213110472, -0.0835225166698831, 0.7000747529656314]","[0.5972477194603395, -0.0950156790741717, 0.7964089290869971]"
6f6babc3-c40e-4aa9-8af4-5f49c4d75af9,reciprocal_lower,h_XY_2_1,h_XY_2_0,27,509,504,504,0.9901768172888016,-36.64889833336151,76.2474949203438,0.8742511331666186,"[0.6813104716945282, 0.20783428899725304, -0.5068885413180125]","[0.7793075077029166, 0.23772836100818992, -0.579797408419724]"
b41d3fbe-7d34-46c7-aa51-5a1e07487f94,reciprocal_lower,h_XY_0_1,h_XY_1_1,13,509,509,509,1.0,159.9217263191054,78.39411311003387,0.9006053348036563,"[-0.8285764185650917, 0.18118249081763765, 0.30285969143444696]","[-0.9200216638131864, 0.20117856714355106, 0.3362845851901092]"
857b4a60-2e01-407f-9cfa-9069d4db3f8a,reciprocal_upper,h_XY_1_1,h_XY_1_2,7,509,505,505,0.9921414538310412,-136.18124965338825,75.43656661740042,0.7817538056597202,"[-0.5459383124498249, 0.19657332915386547, -0.5238790871262747]","[-0.6983506936549019, 0.25145170734151745, -0.6701330819671218]"
d0a0dd47-d057-4eff-9141-a9d279e84f19,reciprocal_lower,h_XY_1_2,h_XY_2_2,13,509,509,509,1.0,124.54651132568316,61.321687227780636,0.9207070819989657,"[-0.458061672766961, 0.44183945785663054, 0.6653261818581487]","[-0.49751075203250755, 0.47989145135860584, 0.7226252462549171]"
c0c289cd-3590-4520-ad4b-be29bffba230,reciprocal_upper,h_XY_2_2,h_XY_2_3,7,509,509,509,1.0,-165.80681605603743,57.37233992380827,0.9028847303409081,"[-0.7371908328303733, 0.4868150630953426, -0.18644464759577434]","[-0.8164838855476351, 0.5391774240234771, -0.20649883792516593]"
fb9d446c-b711-4e45-9306-2add1c561b60,reciprocal_lower,h_XY_2_3,h_XY_3_3,13,509,509,509,1.0,160.6349320275578,74.3932523992067,0.9781362130049907,"[-0.8887754046110113, 0.26315116269909433, 0.31237829137184336]","[-0.9086417543836266, 0.2690332483352722, 0.3193607262654834]"
519a4656-8438-4a89-a870-9b01ad7995ba,reciprocal_upper,h_XY_3_3,h_XY_3_4,7,509,509,509,1.0,-153.71616764969576,111.27035406549906,0.8338110886703133,"[-0.6966770169022818, -0.302480904018988, -0.3440746552909217]","[-0.8355334036313663, -0.3627691069704497, -0.41265300973583946]"
e103da2a-7728-4d4c-bd22-fd50ec1ced86,unpaired,h_XY_2_6,h_XY_2_5,0,509,490,488,0.962671905697446,28.166967264482096,73.4128740235207,0.5647029961457317,"[0.47711220072456584, 0.16120747579354205, 0.2554712733831389]","[0.8448905070116512, 0.28547303076808817, 0.4523993588254488]"
3d17e8f8-cd9d-47b0-8da3-e7ed94a44a9f,reciprocal_lower,h_XY_2_5,h_XY_2_4,6,509,508,508,0.9980353634577603,-35.42858082251404,69.78274800081778,0.8225050184929529,"[0.6289167091524515, 0.2842419155807336, -0.4474201736868138]","[0.7646357104358993, 0.3455807675210786, -0.543972576005197]"
c86425c8-a07a-4636-b4e1-6e5dc6f64271,unpaired,h_XY_2_4,h_XY_2_3,0,509,432,427,0.8487229862475442,-40.62059515024384,26.756842789743608,0.7703011952487353,"[0.26322922598071546, 0.6878213350710058, -0.22577891179727755]","[0.34172246856726873, 0.8929251821411284, -0.2931047143505626]"
d648979f-44ef-47b3-a750-5093b0f8471b,reciprocal_lower,h_XY_2_3,h_XY_2_2,6,509,509,509,1.0,-31.056958185241797,76.5961814114807,0.9156225688502044,"[0.7630065661895408, 0.21225297238661775, -0.4594935736792615]","[0.8333199640848613, 0.23181273551738135, -0.5018373173744197]"
30910c60-3ee0-4da3-a76f-d03cd4fc48bb,unpaired,h_XY_2_2,h_XY_2_1,0,509,458,417,0.899803536345776,-24.950043843053024,129.85657230537618,0.3609923163606042,"[0.25125454722865775, -0.2313484128783529, -0.11689532423062902]","[0.6960107898187876, -0.6408679697416418, -0.3238166546289018]"
48e6d986-f1b4-41e1-adbf-081075375648,reciprocal_lower,h_XY_2_1,h_XY_2_0,6,509,508,508,0.9980353634577603,16.9294052361549,78.22717385005224,0.8677703022655977,"[0.8127017108943237, 0.17705271795872993, 0.24737332448546706]","[0.9365401290785137, 0.2040317783363593, 0.28506774642969257]"
a439965d-c5d2-40ff-a48c-05b2bafdab11,reciprocal_upper,h_XY_3_1,h_XY_2_1,119,509,508,487,0.9980353634577603,26.99642593626646,95.58210328995483,0.8499746694291973,"[0.7537655310071668, -0.08267876089877337, 0.3840034966416327]","[0.8868094051712859, -0.09727202924093785, 0.4517822829938111]"
5b560008-3ddb-4f2a-a9bc-2e996d848d7b,reciprocal_lower,h_XY_2_1,h_XY_2_2,125,509,509,509,1.0,147.32717499291223,56.26771226531761,0.8703099982807783,"[-0.6092589061078401, 0.483294602432024, 0.3907293253594338]","[-0.7000481521657548, 0.5553131681662057, 0.4489541957822909]"
5a671f42-24cd-4b35-811a-1db943e3aab0,reciprocal_upper,h_XY_2_2,h_XY_1_2,119,509,504,503,0.9901768172888016,18.137409478545866,105.35972318012058,0.9098329779191103,"[0.8337429765569558, -0.24099503832978772, 0.27311186032746343]","[0.9163692642399258, -0.26487832841690384, 0.3001780183348605]"
b3d46c38-53e0-4548-9385-f316a9619c4a,reciprocal_lower,h_XY_1_2,h_XY_1_3,125,509,341,208,0.6699410609037328,152.23549545395184,68.8957204163231,0.7978626618657577,"[-0.6586504309425618, 0.2872836097969603, 0.3467456770613267]","[-0.8255185540357838, 0.36006649205160635, 0.43459318706615635]"
ca07dc84-1722-44be-bcdf-17e9c8fd263d,reciprocal_upper,h_XY_1_3,h_XY_0_3,119,509,509,509,1.0,70.35506545253192,102.75687750050236,0.9461098974456544,"[0.31022158249876675, -0.2089147921561598, 0.8690460962543565]","[0.3278916998292856, -0.22081450867409416, 0.9185466705301806]"
62fb05ce-0f7d-47cd-8220-2c73ed389794,reciprocal_lower,h_XY_0_3,h_XY_0_4,125,509,508,508,0.9980353634577603,141.180743412346,116.39715126174097,0.9017406494152006,"[-0.6293164412484107, -0.40090545601753735, 0.5063317399862997]","[-0.6978907312834758, -0.444590643970119, 0.561504841014617]"
6c0c403b-17c3-4fbf-b5eb-49a8f7b6afff,reciprocal_upper,h_XY_3_1,h_XY_2_1,98,509,508,508,0.9980353634577603,19.72880644754793,65.4533136103876,0.8325654066749936,"[0.7128666871243234, 0.34587645151410606, 0.2556476541419843]","[0.8562290498848499, 0.4154345697540193, 0.30706014457526076]"
b2b4c53f-df18-4b46-a92c-3d4d54bf637d,reciprocal_lower,h_XY_2_1,h_XY_2_2,104,509,506,491,0.9941060903732809,171.76365290653968,54.98487727542641,0.6948764080646267,"[-0.5632342164636173, 0.3987149578546557, 0.08152804592514708]","[-0.8105530853066951, 0.5737926244541222, 0.11732740524637958]"
065926d9-201f-46fc-839e-608d216cb75f,reciprocal_upper,h_XY_2_2,h_XY_1_2,98,509,505,487,0.9921414538310412,19.477829226205497,85.46884709639077,0.8978635773926158,"[0.843833724059681, 0.07093223606278076, 0.2984497740574951]","[0.9398239836280733, 0.07900112873357337, 0.33239991193783514]"
3d451171-8a12-49ea-b124-33e624530707,reciprocal_lower,h_XY_1_2,h_XY_1_3,104,509,507,506,0.9960707269155207,135.57687908008663,53.75747931590059,0.8986368903553712,"[-0.5176238549027177, 0.5312780576143207, 0.5073040814351647]","[-0.5760100219099845, 0.5912043711050229, 0.5645262139578404]"
24840f1c-8b8b-494a-83ff-4309087a5ec2,reciprocal_upper,h_XY_1_3,h_XY_0_3,98,509,509,509,1.0,25.385022359300173,118.27281288829691,0.8591656447605696,"[0.6836107080869985, -0.4069613046566367, 0.3243832631900201]","[0.7956681138914786, -0.4736703651250485, 0.3775561385260214]"
240cb931-d7ce-488d-b6ee-df0a8c3ea16d,reciprocal_lower,h_XY_0_3,h_XY_0_4,104,509,509,509,1.0,126.03930808159508,78.91242598818712,0.9786454489247518,"[-0.5650291892586525, 0.18820246928220993, 0.7765750192627352]","[-0.5773584191082236, 0.19230914473570587, 0.7935202887991422]"
0e907dd4-b040-422a-9e4c-a009e6855f6e,reciprocal_upper,h_XY_3_1,h_XY_2_1,77,509,409,262,0.8035363457760314,21.351880386641454,112.96124810799067,0.9249673007446222,"[0.793223384772695, -0.3608375668873365, 0.3100925984595058]","[0.8575691098854306, -0.390108457452337, 0.3352470927457364]"
8314332c-805f-4a84-bd08-726d80125c45,reciprocal_lower,h_XY_2_1,h_XY_2_2,83,509,507,507,0.9960707269155207,142.4379004041023,64.51321517256531,0.9304390759900948,"[-0.6657773513423211, 0.400370637903007, 0.5120163521549329]","[-0.7155517954078369, 0.43030290562223683, 0.5502954093045677]"
fbfbc718-095a-4156-8dee-92692beb52d0,reciprocal_upper,h_XY_2_2,h_XY_1_2,77,509,509,509,1.0,58.11251024905626,91.19217329648642,0.8983650505849377,"[0.4744612646456251, -0.018691246602510803, 0.7626250125479729]","[0.5281386050544786, -0.020805847901519188, 0.8489032515806547]"
4dad7b3f-594e-4ca8-aac4-d8cadf41501c,reciprocal_lower,h_XY_1_2,h_XY_1_3,83,509,508,508,0.9980353634577603,175.42701984995205,115.79478284718084,0.8714985597960677,"[-0.782163148213251, -0.3792318293695306, 0.06256012225687799]","[-0.8974921867871802, -0.4351491176970752, 0.07178453888841442]"
47e52319-a942-4e20-af37-49a82fdfe2bd,reciprocal_upper,h_XY_1_3,h_XY_0_3,77,509,509,509,1.0,24.233396625867265,78.81823425273718,0.8681514176672233,"[0.7766228341717354, 0.16835379345134863, 0.3495723926044667]","[0.8945707147015541, 0.19392215462105183, 0.4026629289436507]"
7c2c6ca9-8f8e-482e-9dc1-c8e5be0d7b3b,reciprocal_lower,h_XY_0_3,h_XY_0_4,83,509,506,506,0.9941060903732809,164.01790338544322,63.00801606383796,0.8439072309389195,"[-0.7229147282543329, 0.38302066214918323, 0.20704801972189915]","[-0.856628195317189, 0.45386583750803955, 0.24534452618866695]"
e63b1492-a863-42c6-a8c9-9e759cbedbd8,reciprocal_upper,h_XY_3_1,h_XY_3_2,49,509,509,509,1.0,-129.04588231453403,30.292411273163825,0.4032615795912006,"[-0.12813691761542326, 0.34820119797110866, -0.15797707950805165]","[-0.31775136561563794, 0.8634623668441004, -0.3917484022856781]"
72dd88d6-43c8-4af6-98e6-e44f3f800ade,reciprocal_lower,h_XY_3_2,h_XY_3_1,69,509,482,482,0.9469548133595285,-22.07303207733179,76.39942261677035,0.877554965155682,"[0.7904308827070522, 0.20635872423235355, -0.3205273989310992]","[0.9007195151210003, 0.23515190777337192, -0.3652505104044808]"
a52b29b0-66ab-4d37-a2e8-b6c52432cc00,reciprocal_upper,h_XY_3_1,h_XY_2_1,35,509,469,467,0.9214145383104125,38.76412955908253,104.63916888432439,0.6773999615149557,"[0.5110423380221335, -0.171199868358502, 0.41036208606956676]","[0.7544174299615023, -0.25273085043528193, 0.6057899459454084]"
7e80bfa5-4f3d-4531-b490-2b8384d434e0,reciprocal_lower,h_XY_2_1,h_XY_2_2,41,509,509,509,1.0,-153.3752672513852,81.34268794404485,0.9174622329104651,"[-0.8108305115304806, 0.13810036564520364, -0.4064715480780136]","[-0.8837753560255917, 0.15052430573311765, -0.443038997680116]"
5780b6a8-8173-406d-8515-d1d1fb76ba2e,reciprocal_upper,h_XY_2_2,h_XY_1_2,35,509,509,509,1.0,32.89693069728869,107.79464897744738,0.9315634113779242,"[0.7447648475689218, -0.284691723238669, 0.48175339538306655]","[0.7994784235539062, -0.30560638144596786, 0.517145037577721]"
e4a24452-b485-49f2-bfc9-8569c0efd92d,reciprocal_lower,h_XY_1_2,h_XY_1_3,41,509,509,509,1.0,142.961950261801,46.89529440746622,0.8962239292521103,"[-0.5223164204197693, 0.6124200478440986, 0.39413775932102985]","[-0.5827967803265832, 0.6833337382044206, 0.43977598282823555]"
661051fa-8ca3-4a7e-8f97-0dd8be0ff513,reciprocal_upper,h_XY_1_3,h_XY_0_3,35,509,496,495,0.9744597249508841,48.74928746584599,103.5464587858042,0.9586066680544199,"[0.6144784813984495, -0.2245380266879259, 0.7006608412832447]","[0.641012108381835, -0.23423374171144296, 0.7309158851411915]"
d3ae2a98-445c-47cd-b7ac-e120d1425c8c,reciprocal_lower,h_XY_0_3,h_XY_0_4,41,509,509,509,1.0,171.15551963705232,76.89931629484312,0.8846645961279759,"[-0.8513941783487968, 0.2005206692349703, 0.13247966608355982]","[-0.9623920546557442, 0.2266629297844795, 0.14975129180414865]"
00eed7d2-d16f-4b2d-8284-9647c8a9adec,reciprocal_upper,h_XY_3_1,h_XY_2_1,14,509,372,285,0.730844793713163,23.840878879341872,124.62489139791066,0.9129829098676485,"[0.6871782043439041, -0.518758069167021, 0.30366754001570645]","[0.7526736775867158, -0.5682012922259666, 0.33261032242074273]"
6312bfff-39f5-4e72-9961-ab8f1576f44d,reciprocal_lower,h_XY_2_1,h_XY_2_2,20,509,507,507,0.9960707269155207,168.22723494970882,55.12265919829184,0.8261657529671074,"[-0.6635110704009382, 0.47241932111075113, 0.13828555916062132]","[-0.8031210057037488, 0.571821477002763, 0.16738234266426555]"
6ada92de-1c80-4a37-bb77-11f77bbe1c4a,reciprocal_upper,h_XY_2_2,h_XY_1_2,14,509,411,291,0.8074656188605108,28.78286994057495,127.29584914295648,0.8286748487610446,"[0.5777784098703962, -0.5021195889462158, 0.3174114560838341]","[0.6972317438308104, -0.6059307697065224, 0.3830349823678097]"
9ff7f901-d86d-49c8-bf3f-e07ceb0f17cf,reciprocal_lower,h_XY_1_2,h_XY_1_3,20,509,499,496,0.9803536345776032,155.04656114567058,86.99340185991777,0.8134356986230268,"[-0.7364870588277839, 0.042665481129608294, 0.3427011886374354]","[-0.9054029225352409, 0.052450957342826066, 0.4213008959620969]"
6be7b53f-b966-4cb6-85b4-47ff0dc7305f,reciprocal_upper,h_XY_1_3,h_XY_0_3,14,509,507,504,0.9960707269155207,37.01660445542717,83.57966080848541,0.9445526964379284,"[0.7494585013529764, 0.10562148705955653, 0.5650980911038718]","[0.7934533501193889, 0.11182169873409226, 0.5982705816572801]"
7bddc6c5-5d4d-423e-ad67-67e1fe0d0dc4,reciprocal_lower,h_XY_0_3,h_XY_0_4,20,509,503,496,0.9882121807465619,-133.30800679667894,53.105748407322615,0.7765989860443326,"[-0.42601196033298466, 0.46622342831911384, -0.45194635706542124]","[-0.5485610565922958, 0.6003399910343163, -0.5819558938229435]"
bc4ace90-8c94-408f-8a5b-61756940396c,reciprocal_lower,h_XY_3_2,h_XY_3_3,20,509,507,507,0.9960707269155207,175.5936403228926,64.63442645768086,0.876360946749834,"[-0.7895328966469958, 0.37542626622563, 0.060839401117632114]","[-0.9009220453913903, 0.42839228244706257, 0.06942276620525781]"
1620526c-379f-4333-ab8f-61f3a4315e31,reciprocal_upper,h_XY_3_3,h_XY_2_3,14,509,500,498,0.9823182711198428,16.50677557435957,112.16957198663098,0.9183873342279835,"[0.8154399254069176, -0.3465525719183683, 0.24164920570841245]","[0.8879041500418712, -0.3773490323771592, 0.26312340850339366]"
b8c09086-67c2-4e60-a676-ba8c4ef9208b,reciprocal_lower,h_XY_2_3,h_XY_2_4,20,509,501,491,0.9842829076620825,133.8730806453732,105.97444774423691,0.9081317707752591,"[-0.6050884260198618, -0.24992570375113077, 0.6293714740856278]","[-0.666300250131439, -0.2752086335860409, 0.6930398146387307]"
52382c34-09e7-469f-8d47-0640ef24efa3,reciprocal_upper,h_XY_2_4,h_XY_1_4,14,509,509,509,1.0,32.660921559136604,133.15714115947407,0.8446378805448116,"[0.5187211280066111, -0.5777336833396535, 0.33251365647981657]","[0.6141343408278392, -0.6840016256043376, 0.3936759931550043]"
115ac9a6-3bdb-4f84-b7ca-61ccd47060b5,reciprocal_lower,h_XY_1_4,h_XY_1_5,20,509,509,509,1.0,123.12206371326602,83.68550146504263,0.9713082166957844,"[-0.5275266621272688, 0.10683013708076625, 0.8085435018457027]","[-0.5431094405047036, 0.10998582658363906, 0.8324273263086582]"
538af0a3-8ce9-412d-bcac-e11292651aab,reciprocal_upper,h_XY_1_5,h_XY_0_5,14,509,504,480,0.9901768172888016,30.06134295874512,97.16711577465438,0.7483904852217885,"[0.6426631622975171, -0.09337204128503017, 0.37195972914083847]","[0.8587270615914648, -0.12476380062122114, 0.4970129050085487]"
560a0963-0331-4998-ad65-5ec3ab4e6ff2,reciprocal_lower,h_XY_3_2,h_XY_3_3,41,509,509,509,1.0,144.69210122488286,58.432830330430164,0.855265311592928,"[-0.5946688881975694, 0.4477294942327458, 0.42117213418993504]","[-0.6953034106925267, 0.5234977826925443, 0.49244617837417465]"
25ccdd1b-b891-4a53-b44a-b5871d5be831,reciprocal_upper,h_XY_3_3,h_XY_2_3,35,509,509,509,1.0,20.0451689189626,110.8893632174367,0.920382054680479,"[0.8077964012915757, -0.32817562330659883, 0.2947352386559248]","[0.877675088495735, -0.3565645610295267, 0.3202314051616809]"
678bc60c-d525-41c7-8116-4dd040edeeb1,reciprocal_lower,h_XY_2_3,h_XY_2_4,41,509,509,509,1.0,135.1022656916941,112.97466469381314,0.8916869357822496,"[-0.5815388490188752, -0.34804686262995604, 0.579466599503357]","[-0.6521782765704749, -0.39032405731572734, 0.6498543112499554]"
43bfbe75-278c-46f3-a072-43da8e569d31,reciprocal_upper,h_XY_2_4,h_XY_1_4,35,509,506,506,0.9941060903732809,63.041241191416155,113.58900387863471,0.8722677320068805,"[0.36239844853826997, -0.34905813311630285, 0.7125144072247545]","[0.41546698936630083, -0.40017315820362076, 0.8168528779408455]"
8d303cb6-e390-4914-920a-a2b4e16a3d95,reciprocal_lower,h_XY_1_4,h_XY_1_5,41,509,509,509,1.0,153.9862808174705,80.11337238073794,0.7981665190040302,"[-0.7066511457638008, 0.13704453593157784, 0.3448662717938897]","[-0.8853430066768219, 0.17169917889137348, 0.4320730869846826]"
b93aa853-8d24-476a-84aa-8eb2b9d448e3,reciprocal_upper,h_XY_1_5,h_XY_0_5,35,509,398,398,0.7819253438113949,59.33830024303879,90.8795100140826,0.8692855904361344,"[0.4432556255136029, -0.01334331015948525, 0.7476655965499758]","[0.5099079409463287, -0.015349742715498941, 0.8600920166810312]"
2b5a761e-62e3-4cd1-a623-f5f110c0e03c,reciprocal_lower,h_XY_3_2,h_XY_3_3,83,509,434,402,0.8526522593320236,132.65330867577185,82.7168697444645,0.9418348038553545,"[-0.6330013924859995, 0.11939880640650301, 0.6870996724586194]","[-0.67209386390781, 0.1267725570532644, 0.7295331088275891]"
90d965c9-48c1-4470-aaf8-cd1db2f2ff02,reciprocal_upper,h_XY_3_3,h_XY_2_3,77,509,509,509,1.0,3.9448926433561167,113.0785221222069,0.9630461202895392,"[0.883872948055608, -0.37750664930122596, 0.060952204501422295]","[0.9177888051611404, -0.3919922850504074, 0.06329105451678374]"
98c49613-59a6-464d-a8f5-5e21a0afed14,reciprocal_lower,h_XY_2_3,h_XY_2_4,83,509,497,453,0.9764243614931237,143.30498058378336,112.87503097826385,0.9430429879939711,"[-0.6966897711535058, -0.36658199800969393, 0.5192023485211653]","[-0.738767776255349, -0.3887224683038919, 0.5505606373529226]"
e43660fc-5d44-4310-aaf7-de532f779232,reciprocal_upper,h_XY_2_4,h_XY_1_4,77,509,353,304,0.693516699410609,8.399697292264493,124.82015963883218,0.8756883735556399,"[0.7111834161668767, -0.5000202114684201, 0.10501459076151931]","[0.8121421245770248, -0.5710024554033315, 0.1199223307432057]"
f8323f05-3e18-4002-a1ce-f081b72e2930,reciprocal_lower,h_XY_1_4,h_XY_1_5,83,509,508,508,0.9980353634577603,141.17495124389836,71.28609256574886,0.8427816898636389,"[-0.6218689972082142, 0.2704005197403426, 0.5004432894992333]","[-0.7378767297481651, 0.3208428979800132, 0.5937994328996451]"
4606f285-a764-4a8f-af8e-56e86170a48b,reciprocal_upper,h_XY_1_5,h_XY_0_5,77,509,496,459,0.9744597249508841,50.984211411258535,33.42586966243754,0.3953594389600803,"[0.13710428478543302, 0.32996668340182117, 0.1692143283327587]","[0.3467838915040461, 0.834599230183393, 0.4280012354778872]"
262a54da-689c-4410-a918-aab4e7067bae,reciprocal_lower,h_XY_3_2,h_XY_3_3,104,509,495,465,0.9724950884086444,172.96321752610208,75.22330913438662,0.8983072948950237,"[-0.862055253348916, 0.22911544283184404, 0.1064088816364479]","[-0.9596440530405087, 0.255052412614125, 0.11845487868255913]"
f06db6d5-bbe9-4647-abf3-37ad189528e5,reciprocal_upper,h_XY_3_3,h_XY_2_3,98,509,509,509,1.0,56.4348526989859,104.95783361716066,0.9353079490787074,"[0.49959554532098965, -0.2414105665236752, 0.7529450106587858]","[0.5341508599527021, -0.25810810948572427, 0.805023641037637]"
6a2c3306-82b8-4d8d-a582-ce9a16445898,reciprocal_lower,h_XY_2_3,h_XY_2_4,104,509,509,509,1.0,159.32547292967453,73.13296629726408,0.9084905686608629,"[-0.8134190043979252, 0.26360001321991094, 0.30695222700037345]","[-0.895352172556865, 0.290151623267222, 0.3378705708005626]"
0b14310f-f609-4f17-827d-617d2892f883,reciprocal_upper,h_XY_2_4,h_XY_1_4,98,509,400,398,0.7858546168958742,37.23967148198278,126.83070957822957,0.8772065464976312,"[0.5589695549848399, -0.5258438249099958, 0.42489131977763045]","[0.6372154394157264, -0.5994526910560577, 0.4843686147510731]"
6b5b9100-ebd4-4963-a459-0b5f8b28a421,reciprocal_lower,h_XY_1_4,h_XY_1_5,104,509,509,509,1.0,138.21381614941558,65.88037971998233,0.9528182760360971,"[-0.6484293928850682, 0.38936254353612854, 0.5794814917511849]","[-0.6805383662272476, 0.40864302598807173, 0.6081762979630666]"
e97650b7-c5d1-4327-8c68-046d743c29ba,reciprocal_upper,h_XY_1_5,h_XY_0_5,98,509,509,509,1.0,42.72748768796655,90.46778677349334,0.8968179381690475,"[0.6587707819018043, -0.007321916423566795, 0.608481602576572]","[0.734564680147631, -0.00816432869141232, 0.6784895536532801]"
b67e23a7-323c-42bb-a676-98ce2f095bea,reciprocal_lower,h_XY_3_2,h_XY_3_3,125,509,508,508,0.9980353634577603,173.37401069626992,53.74980718548997,0.8852729161700452,"[-0.7091531842603497, 0.5234728192932355, 0.08237781751669668]","[-0.8010560035298018, 0.5913123622463625, 0.09305358382936608]"
97ccf4ef-a0ea-4bb8-9b30-55e35077891a,reciprocal_upper,h_XY_3_3,h_XY_2_3,119,509,364,327,0.7151277013752456,-11.108289299832434,113.9752210952495,0.8963498134904768,"[0.8036695057325539, -0.3642241464494892, -0.15779443856849326]","[0.8966025246359829, -0.4063415208747169, -0.17604113504974778]"
f76d1897-7304-4ff3-b267-7cf8c6711069,reciprocal_lower,h_XY_2_3,h_XY_2_4,125,509,508,508,0.9980353634577603,142.6545303765002,60.89037451832637,0.8181711102361661,"[-0.5682830357963068, 0.3980256523132393, 0.43362880087908656]","[-0.6945772451342986, 0.4864821641017717, 0.5299976929690405]"
cfe2bf6e-c11b-49a1-a6fd-7651f3049367,reciprocal_upper,h_XY_2_4,h_XY_1_4,119,509,506,506,0.9941060903732809,0.44428776194812997,103.92138248028552,0.8918037331772989,"[0.8655825460850495, -0.21455932054497834, 0.00671210765463902]","[0.9705975809286769, -0.24059029196990583, 0.007526440409399576]"
6a1557ef-88ea-497f-8744-9770f0b91d64,reciprocal_lower,h_XY_1_4,h_XY_1_5,125,509,506,504,0.9941060903732809,132.2037885170126,55.83755521827657,0.9404767418016932,"[-0.5227686427339475, 0.5281163789938454, 0.5764568832813639]","[-0.5558549398387752, 0.5615411370855601, 0.6129411368292129]"
d7b6ec0e-91f3-470a-8b7c-1344edc44046,reciprocal_upper,h_XY_1_5,h_XY_0_5,119,509,509,509,1.0,50.31760169893955,103.16442941310412,0.9314863737555542,"[0.5791526992155887, -0.21214267305318762, 0.6980290121144094]","[0.6217511232940194, -0.2277464051329851, 0.7493711467835062]"
a428cf6d-fed4-4dbb-89a6-98772c2e2893,reciprocal_upper,h_XY_3_3,h_XY_3_4,49,509,509,509,1.0,-148.49346578213473,90.91299884956554,0.8440915985469171,"[-0.7195647319764307, -0.013449891970889733, -0.44106272075425823]","[-0.8524723302721454, -0.015934161640802243, -0.5225294523882679]"
2b1edf52-30de-4c06-8099-1ff41365a15e,reciprocal_lower,h_XY_3_4,h_XY_3_3,69,509,509,509,1.0,-18.98803095239527,85.84422616574632,0.8662270016065732,"[0.8169389854594094, 0.06277404682631904, -0.2811037733540983]","[0.9431003466115113, 0.07246835611207376, -0.32451513613953503]"
4fb04c20-5a73-4f40-a033-4c1426088510,reciprocal_lower,h_XY_3_4,h_XY_3_5,20,509,509,509,1.0,116.48002020061296,59.580943084114566,0.8372925754407866,"[-0.32194523474510334, 0.4239384902956196, 0.6462865302317978]","[-0.38450745198071007, 0.5063206132843591, 0.7718765807657675]"
